,Beta,mu_IR,mu_ID,mu_EI,alpha,mu_AR,mu_PI,c_1,c_2,c_3,c_4,c_5,c_6,rho,N,tau,loglik,loglik.se
1,0.231360326,54.36000375,9.51E-07,5.106237997,0.834632098,0.315370034,0.644855438,1.917859273,1.598408566,1.437806446,1.802074681,2.017574347,2.407679021,0.203802679,39512223,1066.624324,-3794.488658,0.942523412
2,0.076077256,7.193957017,2.68E-05,1.715715969,0.759221392,0.057054365,0.428435517,2.600112587,1.244669677,0.693424589,1.641811701,3.124884758,2.484543723,0.098538215,39512223,878.3674413,-3794.747977,1.467480117
3,0.189878148,16.95161703,2.60E-07,0.149134702,0.725331216,0.046470284,1.466391632,1.723053248,0.520785606,0.09770052,0.790999755,1.965902372,0.389107749,0.090121511,39512223,1069.840855,-3803.218195,0.690648725
4,0.087003346,7.766454333,8.46E-07,0.796358883,0.745672387,0.049097566,1.478465764,2.565379647,1.041399489,0.392806643,1.472411368,2.903269825,0.360635973,0.092913351,39512223,983.2207776,-3805.713464,1.582678543
5,0.223435577,26.24579952,1.33E-06,1.369076839,0.573148838,0.076838586,0.127611495,0.997902927,0.505386476,0.314567106,0.697948656,1.07194287,1.552564776,0.104937973,39512223,1304.894604,-3805.737628,7.068579431
6,0.092520339,13.51671353,1.53E-05,1.280993473,0.689173927,0.04609246,1.211856948,2.364119119,1.046078728,0.38779572,1.319227518,2.713585629,0.212051361,0.093146202,39512223,917.5864066,-3805.909336,9.290257991
7,1.191939057,6.315685348,1.78E-07,10.30210819,0.812618308,0.975416929,1.444833955,0.829375729,0.825801337,0.810336152,0.874450718,0.915959557,0.966248977,0.464948997,39512223,1048.325506,-3806.301104,7.888691943
8,0.116470665,40.06974316,7.07E-07,2.63424608,0.73793259,0.055625189,1.169473774,1.931827905,0.86108913,0.411739351,1.099784518,2.151074799,1.057302193,0.097329487,39512223,898.017182,-3806.613486,1.093980042
9,0.065383584,6.543461064,9.64E-06,1.113523427,0.791435672,0.049325291,0.471313459,2.817796568,1.410554823,0.44056678,1.801122208,3.461205516,0.604645931,0.096345204,39512223,942.5301049,-3807.714792,1.083426375
10,0.081468396,15.41987209,5.31E-06,3.629364404,0.68928111,0.053534689,1.217376423,2.788624636,1.291614631,0.669559272,1.563159743,3.240463562,0.276829532,0.097695883,39512223,1007.679885,-3809.968365,0.759243475
11,0.169516797,16.97114789,3.39E-07,0.208356302,0.921190759,0.092490583,0.927158487,1.731276019,0.807493003,0.43302605,1.08532114,1.966593709,6.712413511,0.093165426,39512223,995.4576916,-3810.114887,14.51199303
12,0.064231033,5.748630407,4.73E-07,8.666424769,0.680011492,0.052881797,2.87842347,3.352261428,1.750078344,0.82678536,1.93054384,4.129647392,0.509682075,0.094611835,39512223,1121.198658,-3810.447465,0.368347756
13,0.17674613,23.99457453,6.22E-07,0.241864593,0.5820531,0.047582824,0.438127645,1.78483586,0.633481765,0.217884332,0.86708017,1.961714304,0.281259326,0.09320756,39512223,988.0739132,-3812.009277,1.032166249
14,0.072031136,6.190141172,6.80E-07,1.259625959,0.952340664,0.049320818,0.165514096,2.365169495,1.005678764,0.423095261,1.413626066,2.844305651,0.406329957,0.093903583,39512223,1047.382754,-3812.696328,1.546656789
15,0.066312724,6.781469915,1.39E-06,1.215494893,0.573093598,0.049511399,0.050147342,2.512415375,1.096719505,0.330460341,1.610290162,3.116325132,0.572564034,0.094512615,39512223,1121.002269,-3814.155811,4.736072638
16,0.138901281,9.198468491,3.00E-06,0.123986189,0.811347192,0.050606684,0.323324282,2.269689993,0.654609362,0.175446907,1.095719573,2.579761985,0.448368326,0.091054712,39512223,848.1806944,-3814.450532,0.340149924
17,0.144108131,21.80700236,3.59E-06,5.197779394,0.750744289,0.049710923,0.332116392,1.290345981,0.595388888,0.262808197,0.769714894,1.531097256,0.165613568,0.095324563,39512223,999.8313893,-3814.581079,34.70385238
18,0.167359219,3.570126556,1.57E-06,0.116157287,0.880903826,0.048820288,0.048873005,1.655223678,0.43206399,0.029315566,0.950170096,2.102970214,14.9890459,0.091610434,39512223,992.2655191,-3814.877378,0.219850293
19,0.076951166,8.947785877,1.49E-06,0.677806012,0.942226359,0.047906032,0.54452957,2.417401228,0.95529637,0.278608701,1.378059022,3.00242967,0.342276361,0.094374951,39512223,859.1623563,-3815.660688,3.234738847
20,0.190972818,10.63358566,7.92E-07,0.054667934,0.926309208,0.174242656,1.097600843,3.99698612,1.395561049,0.539374704,2.278597347,4.933164463,0.160315662,0.08912696,39512223,1443.377572,-3816.597774,0.313097285
21,0.158515709,9.841717033,7.65E-07,1.536949358,0.726795766,0.051245686,0.331204901,1.276639151,0.608677367,0.202118785,0.769796826,1.497035047,0.627626873,0.094380003,39512223,1086.319337,-3817.443127,2.424418293
22,0.44577956,5.67316666,9.12E-06,1.028692956,0.712881754,0.066478227,0.977153636,0.534118363,0.274746406,0.118845639,0.348017817,0.643000425,1.071804563,0.095840816,39512223,1080.441076,-3817.685814,5.015347005
23,0.053316146,14.39893636,6.83E-07,2.24876376,0.735279279,0.046616411,0.383539699,3.68041837,1.685924589,0.625096299,2.085594213,4.334084098,0.284722526,0.095157917,39512223,865.4522495,-3817.996636,12.95513176
24,0.067983425,13.99639447,3.12E-07,0.82716787,0.705357806,0.047412884,0.295879735,3.233796708,1.326228185,0.554574778,1.722867071,3.637101162,0.093204564,0.095132086,39512223,983.6701114,-3818.697658,0.896937611
25,0.047785626,14.56983479,2.82E-06,0.30661954,0.910995221,0.075583068,0.015026512,5.179784331,1.686690393,0.732278577,2.317969228,5.326526495,2.677176443,0.093835816,39512223,963.0183031,-3822.917071,1.932517045
26,0.087189515,11.72137778,2.26E-06,6.434035488,0.670420328,0.050214697,0.152976138,2.103200562,1.052945231,0.438179336,1.29419669,2.468450573,0.605764769,0.094179398,39512223,1155.639761,-3822.922085,0.827823991
27,0.158042068,22.02986165,3.02E-06,0.744938577,0.784341591,0.046563395,0.164458384,1.2607084,0.467361706,0.226856371,0.628238599,1.447763724,0.138069698,0.094633867,39512223,921.9679569,-3823.47483,0.668366071
28,0.064585761,6.739683085,2.83E-06,0.152584668,0.9626097,0.043862373,0.062900687,4.042886503,0.901629667,0.284267602,1.901360062,5.076092359,1.951845799,0.092455723,39512223,1070.98944,-3823.714697,3.81306472
29,0.041371952,7.859481923,5.05E-06,0.834008821,0.71565546,0.047289087,0.104505936,4.701861627,1.839466943,0.8756995,2.687736893,5.558615305,0.244699917,0.093919465,39512223,880.3462989,-3824.201557,0.392867803
30,0.520100754,32.41689501,1.99E-06,4.077387606,0.291289668,0.143763272,0.485395099,0.826457673,0.595921429,0.505010731,0.694910783,0.863354748,1.069787036,0.153854863,39512223,897.8416821,-3824.390528,5.007693287
31,0.048189745,6.590668518,1.06E-05,0.310241262,0.950647143,0.040400835,0.086125356,3.989502791,1.389838071,0.123210164,2.260323422,5.186717623,0.189533473,0.092570735,39512223,1075.46162,-3825.481753,10.4153343
32,0.076755418,39.75046301,5.23E-06,2.044084274,0.118370876,0.299576648,0.060396473,2.486940592,1.16146869,0.617037593,1.524587853,2.714799653,1.978019254,0.097684434,39512223,1178.830579,-3828.209321,3.825679873
33,0.034661598,0.006541728,3.47E-06,1.150600592,0.878674451,0.052146435,0.005064825,2.94856564,1.869612079,0.215688955,1.339461054,4.923475577,0.254185868,0.102559686,39512223,826.8933491,-3828.251367,0.056283624
34,0.611998325,14.443988,8.33E-07,2.95781926,0.751847283,0.448360375,1.430298567,1.001777659,0.898497444,0.829637995,0.992401189,1.06832494,1.226024353,0.259082669,39512223,814.8824999,-3829.256425,1.126256144
35,0.337984049,16.47828779,3.86E-05,1.198152036,0.436844834,2.594963561,0.403080884,2.161373204,1.916770358,1.751290468,2.146202374,2.452584572,2.938170281,0.207128779,39512223,958.0985385,-3830.583362,8.12701686
36,0.02431283,8.763766317,3.32E-06,1.113843077,0.830081624,0.039244211,0.632099125,7.356103066,3.035787906,0.101698197,4.347694831,9.75087939,1.316966805,0.093274889,39512223,1028.736501,-3832.063891,10.66985574
37,0.58769777,34.56924328,1.55E-06,3.331261279,0.795243241,0.28142782,0.501041981,0.720096481,0.568558007,0.495367956,0.64054932,0.756789371,0.927460947,0.175730713,39512223,1259.724508,-3835.672877,15.511506
38,0.187942544,22.57522701,6.74E-07,0.480499373,0.954180911,0.067251503,0.13165,1.162582283,0.490682759,0.233124045,0.686351377,1.279407136,3.190564581,0.093974906,39512223,863.0660121,-3836.827414,9.468306579
39,0.052427097,5.190268425,2.24E-06,1.104859195,0.674510196,0.044432449,1.462442631,4.006704062,2.035498889,0.107815119,2.585022261,4.984928977,0.552739049,0.092665139,39512223,1336.260278,-3838.914477,0.823783291
40,0.158154506,17.20365305,3.72E-07,0.527599807,0.677114915,0.052457423,5.650097344,1.608451936,0.79402537,0.222742072,0.888958291,1.874535798,0.146396968,0.0917442,39512223,983.8959503,-3840.170894,0.667118826
41,0.013450313,0.00041574,4.76E-07,3.516426176,0.620881947,0.053717875,0.169583631,6.491631022,3.438754948,0.375345371,1.413043734,7.693928506,1.405379653,0.144503577,39512223,1012.937561,-3843.233724,0.0161241
42,0.143678569,19.80040209,1.10E-06,0.960498597,0.381136836,0.036773474,0.066118672,1.344101538,0.516917515,0.12329745,0.729952006,1.521848164,0.924747049,0.091582507,39512223,1218.693644,-3844.617561,0.435703479
43,0.094765938,10.4822482,3.27E-06,0.263569835,0.681716869,0.040866053,2.080648953,3.051117208,1.060017867,0.029998045,1.535833238,3.489367842,0.772544649,0.096991766,39512223,941.9774268,-3845.677205,4.660287954
44,0.603464938,15.96992066,4.05E-06,1.740919071,0.559501148,0.562664193,1.166938622,1.297274371,1.186015983,1.105063269,1.293825023,1.384288192,1.546877153,0.290563656,39512223,1023.928051,-3845.787817,4.085284079
45,0.11303701,15.25558153,1.82E-06,4.893318136,0.919471818,0.158371877,0.582576808,2.463844266,1.761296582,1.32974451,2.125198795,2.669246784,3.572232575,0.131527252,39512223,835.5075544,-3847.064158,2.768906401
46,0.09273285,40.50161602,1.62E-06,0.716555037,0.136839005,0.002228021,0.075526475,2.330605236,0.750975738,0.22332744,0.498989127,1.862832727,0.265748213,0.103090358,39512223,1180.599768,-3848.37695,0.588782482
47,0.225591863,11.96362284,4.48E-07,10.98829481,0.507650815,0.148365324,0.495126382,1.502467199,1.122180997,1.038352196,1.337318463,1.82422141,2.345338097,0.1411193,39512223,913.6308626,-3851.459665,0.829999041
48,0.12675238,6.198562943,3.49E-06,0.366869439,0.177899809,0.183799434,0.04408689,1.708774907,0.556761156,0.190027448,0.902300084,1.985868534,0.570240649,0.092484446,39512223,795.4621193,-3851.925776,22.04141677
49,0.05254199,8.968409392,8.91E-06,3.289869375,0.971965661,0.047200916,0.190095644,3.304229303,1.33696634,0.429046491,1.884373353,3.951683593,0.318023406,0.094998203,39512223,982.3384159,-3852.836785,22.73383907
50,0.142592341,27.32074635,8.69E-06,4.88611227,0.283409999,0.198713278,0.219969164,2.186755865,1.678476385,1.363781666,1.945974847,2.345799933,3.03472684,0.15132694,39512223,1928.761276,-3854.485556,10.5411838
51,0.182717187,20.02741754,7.63E-06,2.838275756,0.211184492,0.334439206,0.079873708,1.1847843,0.673678813,0.36202073,0.877812908,1.408042367,2.680679962,0.100768849,39512223,931.7933116,-3855.936476,3.283259837
52,0.028785597,30.7729624,4.99E-07,1.565274986,0.292169281,0.000748991,0.076785409,6.106734575,2.003904057,0.38807392,0.831643943,4.078311694,0.298678438,0.123612879,39512223,1340.710923,-3856.403377,1.691631978
53,0.207971699,19.39277027,6.73E-06,6.135840232,0.946633781,0.227442996,0.060406731,1.616529859,1.10374213,0.853295057,1.307794524,1.669369452,1.816626221,0.139856475,39512223,1003.691338,-3856.831615,2.498774439
54,0.201868327,15.31249182,2.70E-07,1.272902926,0.316838472,0.033721844,0.309983344,1.55995188,0.65226028,0.179621334,0.682562944,1.533753833,0.124294491,0.099342549,39512223,1277.906984,-3867.815101,0.849564312
55,0.223415586,15.69688744,2.55E-06,1.023959787,0.217531791,0.664741309,0.180741105,1.501764699,1.103339457,0.785437153,1.320975735,1.61297106,2.293143087,0.13385572,39512223,1367.123631,-3871.739222,2.104830723
56,0.069944085,13.45132845,3.61E-06,0.827953022,0.832292722,0.094972755,0.044832575,3.241096249,1.472104966,1.11025371,1.757462671,3.334767639,4.652748712,0.102256798,39512223,863.0825613,-3878.964572,1.260307663
57,0.909386941,17.98969752,2.01E-05,7.435784752,0.532216061,0.663957658,0.883509979,0.824967801,0.793517593,0.765327386,0.85403986,0.910748028,0.978740859,0.367496552,39512223,794.5035592,-3879.648475,18.46339291
58,0.119941087,8.434079225,2.18E-06,0.672438352,0.92214645,0.052715354,0.759912176,1.672182831,0.569203593,0.218237518,1.048763684,2.018343186,0.656902104,0.098628528,39512223,988.6994339,-3882.485973,3.276257647
59,0.967831313,11.14142338,5.69E-06,1.224611675,0.734663423,0.463694155,1.358422084,0.715607502,0.594596564,0.545364413,0.648131864,0.722627417,0.767455555,0.260353096,39512223,1053.23929,-3883.218547,3.58635077
60,0.31351332,11.98307144,6.03E-08,1.586609699,0.601361381,0.133599784,4.539669465,1.090518632,0.858959796,0.610344495,0.939089772,1.377328983,1.951116752,0.122261916,39512223,941.0768279,-3888.673675,2.914644262
61,0.080969513,22.64435389,2.25E-07,5.965182238,0.813674366,0.12057634,0.031535862,2.681245862,1.46692874,0.615605318,1.520493158,2.987061415,1.49516691,0.099175907,39512223,1080.077289,-3888.694279,0.903649434
62,0.238677919,21.19951232,4.50E-07,1.306788259,0.468708255,0.401351777,0.523394775,2.306472559,1.995873721,1.791440541,2.266484311,2.529760136,3.134434324,0.203914753,39512223,1233.943276,-3890.624648,19.06167554
63,0.126016314,11.08410924,5.60E-07,2.16513269,0.5642331,0.269790457,0.249697712,2.790448948,2.317905624,1.8930317,2.67574514,3.071248942,3.937092054,0.1643145,39512223,1047.629011,-3897.822238,2.43143143
64,0.196800845,11.61988981,1.09E-06,1.504613428,0.548560325,0.329837766,0.049021703,1.49094144,0.645970288,0.284638639,0.738938849,1.485095507,0.148281097,0.098445657,39512223,1397.648365,-3897.963665,6.423241016
65,0.209137247,19.74880542,1.61E-05,2.513297183,0.572831096,0.180208175,0.839526477,1.9085932,1.460165633,1.103155307,1.688401459,1.855663577,1.677224709,0.186538598,39512223,1817.80155,-3902.405924,0.938639501
66,0.037243304,11.82151462,4.19E-07,1.005493255,0.352213997,0.001956952,0.140013155,5.671510732,1.814053128,0.14939065,0.56257504,3.355528853,0.07011,0.121683821,39512223,1818.099096,-3909.452058,1.232323301
67,0.06583561,7.45097398,2.33E-06,1.891242913,0.842317447,0.05703872,0.107407701,2.581298005,1.482535725,0.303580155,1.875790208,3.086854013,0.502268461,0.087144255,39512223,3247.821548,-3913.685357,1.140338
68,0.357400516,18.80293791,1.69E-06,0.766679932,0.130299866,0.046026119,0.40586023,1.325571417,0.759990664,0.376976331,0.801920477,1.358286328,0.62045679,0.110814509,39512223,1451.657101,-3915.338243,1.042035354
69,0.076267377,32.31375619,1.76E-06,0.120246484,0.656018329,0.115524853,0.032894736,5.461157407,1.3636482,0.072615067,2.160814452,5.740590465,1.888328878,0.096394465,39512223,1126.86081,-3917.867176,30.63411038
70,0.061170166,22.59623422,4.09E-06,3.019076789,0.185603802,0.004554008,0.251923551,5.115291125,1.788041947,0.712778275,0.653586925,3.30983295,0.210240376,0.102365585,39512223,1903.177194,-3925.355378,0.455338123
71,0.215053851,42.18540761,7.55E-07,0.219088818,0.492647005,0.087160909,0.199746399,1.942550378,0.690127976,0.395433371,1.183151176,1.929917288,4.218324479,0.100471427,39512223,881.0463235,-3925.453936,2.072434396
72,0.177040389,12.39597964,2.85E-06,1.767280259,0.441174619,0.083926292,0.578165012,2.052796623,1.16128478,0.688421237,1.360038748,2.0553651,2.430741472,0.108183583,39512223,1072.990508,-3926.145795,2.277847547
73,0.108593618,19.94518832,2.38E-06,0.437245589,0.745842245,0.085867516,0.393111974,2.570937787,1.246928258,0.731635216,1.812672486,3.131192735,6.492599317,0.102824596,39512223,980.6739825,-3927.65847,46.73081862
74,0.333534212,19.60174923,8.02E-07,0.703352001,0.625165464,0.727141538,0.087114223,1.385689823,0.696323187,0.432348027,0.881726096,1.326494566,2.079913193,0.1050872,39512223,1039.817921,-3928.579961,42.83610597
75,0.046398475,14.32301844,1.37E-06,2.219253265,0.295310911,0.00140807,0.284137454,5.481026311,1.966162989,0.492994375,0.488469042,2.840015405,0.381026875,0.119085653,39512223,1812.043882,-3930.242518,1.370204522
76,0.179109794,23.88134463,4.38E-05,0.658134638,0.358230347,0.039014016,1.803379632,2.742433867,1.009724224,0.357488039,0.849599982,2.360714646,0.211708133,0.091207697,39512223,1105.619602,-3932.19529,1.612183597
77,0.112742256,12.01446297,1.96E-06,1.192307325,0.59271097,0.440291757,0.047661502,2.815712742,1.376014524,0.508448165,1.423025349,2.790010211,0.713219811,0.096356041,39512223,1216.321284,-3934.474876,2.687853186
78,0.046500403,11.27745057,1.15E-06,0.526132607,0.308242849,0.011031197,0.179076952,5.15053497,2.308843361,0.15545369,1.11844598,4.721544513,0.177348391,0.092549273,39512223,2277.080343,-3939.42414,28.96631243
79,0.134472532,24.84654055,1.08E-06,0.881424666,0.74420906,0.055777901,0.771896951,1.814459097,0.822486715,0.326211528,1.045373147,1.962883849,0.748604648,0.092672404,39512223,857.2461564,-3940.184137,72.25165894
80,0.092565979,13.17932981,7.83E-06,1.112976164,0.502536781,0.281035309,0.050295869,2.991065637,1.351441178,0.473837324,1.578806978,3.098402176,0.843223086,0.101157071,39512223,1212.909206,-3941.342554,0.835114972
81,0.10501933,2.905547925,2.42E-05,6.920023985,0.402102417,0.569889175,0.065065026,1.919839407,1.44244948,0.239855711,1.851841608,2.168720574,0.063334998,0.114773965,39512223,2915.57059,-3942.00341,0.145527157
82,0.469258788,24.32514266,5.04E-06,2.272086157,0.914951339,0.580976122,0.410194244,1.399018518,1.249841385,1.142757792,1.345147587,1.447509499,1.62386684,0.286931434,39512223,877.2777634,-3942.323979,7.913871959
83,0.544194477,36.80231721,1.03E-05,0.688193141,0.624658602,0.581406354,0.081594502,0.770908039,0.434650662,0.211020803,0.499480466,0.788435062,1.045943539,0.103714779,39512223,1098.643612,-3946.951735,2.260288775
84,0.265486101,4.731236553,8.23E-06,2.012377953,0.307036955,0.717682654,0.117699843,0.985095732,0.684624178,0.43575719,0.861045009,0.94041119,0.390400432,0.160555604,39512223,2419.787258,-3951.843765,0.64865523
85,0.085345287,10.87560228,2.06E-06,0.67842209,0.920972172,0.094282649,0.58201712,2.771327813,1.470987711,0.751959075,2.157987969,2.142326003,0.220281099,0.145997547,39512223,2123.314579,-3953.842459,0.411399142
86,0.563545538,11.75034964,1.11E-06,2.136725833,0.907294876,0.432945503,0.156781789,0.869589373,0.695379785,0.608644792,0.776972874,0.94603991,1.171517511,0.178795426,39512223,926.5154827,-3954.624924,21.78039571
87,0.085478786,6.834201233,2.98E-06,2.504111692,0.862818713,0.053990014,1.463775882,2.277145407,1.053627251,0.482892132,1.31440724,2.732661467,0.711353613,0.093099791,39512223,1035.349631,-3955.932329,8.743203224
88,0.261379844,4.298373506,4.34E-06,2.610604582,0.620203976,0.096369754,1.703342187,1.082213724,0.691304789,0.510538721,0.94364998,1.390039401,1.623258496,0.109366651,39512223,914.6248058,-3959.81638,6.288225025
89,0.367038294,4.333200811,1.37E-06,3.938322702,0.781469385,0.534488026,0.402792634,1.400829019,1.405980786,1.231525845,1.517266299,1.611048734,1.829299627,0.263867622,39512223,2300.104702,-3973.418665,1.381345916
90,0.348291861,11.22003552,8.69E-06,2.485849967,0.250616135,0.048880518,1.080815327,1.301928062,0.788637026,0.285242323,0.685547405,1.363080341,0.703015672,0.103481182,39512223,1272.598782,-3973.891127,18.89665648
91,0.129208385,16.01669633,1.82E-05,2.609148984,0.261394952,0.821781115,0.21651644,2.762303017,2.398603698,1.860654547,2.698393228,3.197562257,4.043310508,0.161129676,39512223,880.1297883,-3974.568276,31.97887064
92,0.332529376,13.74985608,1.32E-06,3.474609784,0.099979374,0.395103501,0.348715562,1.273407636,1.085684921,0.99317052,1.172598602,1.379682468,1.702215929,0.199296267,39512223,837.3249616,-3978.950879,3.172017175
93,0.200045266,8.429196769,2.22E-07,6.487425115,0.894644728,0.28462513,0.041015817,1.662614949,1.151464945,0.758679683,1.186991662,1.753365665,1.06090531,0.128583929,39512223,1533.608125,-3982.662888,22.08399151
94,0.159411791,15.8821894,4.26E-06,2.56323329,0.603027917,0.179581941,0.674695041,2.557047589,1.698886188,1.418501508,2.078033418,2.107909421,1.366683062,0.236603454,39512223,1881.882555,-3985.381795,3.652987507
95,0.146771054,10.78416946,1.41E-06,1.120740828,0.389156968,0.076774291,1.410921505,3.062841662,1.657958562,0.810345906,1.887525268,2.506853708,0.125287033,0.126531263,39512223,4832.319173,-3991.125745,15.37055324
96,0.092656972,8.950285829,5.70E-06,1.295429812,0.763232552,0.144075368,0.040350511,2.457690763,1.477184257,0.685256918,1.477366877,2.780209096,0.122771725,0.098689914,39512223,1800.935085,-3991.860663,17.68764567
97,0.209156514,11.73585313,6.09E-06,0.824858414,0.593917316,0.265511042,0.221328906,1.674086993,1.373862314,0.992748402,1.5562807,1.717505584,1.77459255,0.166138418,39512223,2121.429392,-4002.450807,5.659951597
98,0.312270114,17.81540447,1.14E-06,2.567414174,0.67902106,0.168953676,2.526079515,1.193680622,0.940121138,0.678953468,1.047523162,1.339724899,1.800342481,0.133016084,39512223,1124.46703,-4004.934866,7.762524282
